# Command: 
# structures were superimposed onto reference structure
# lag time set to 1 frames
# output dimension for PCA set to 2
# output dimension for TICA set to 2
# number of top principle components passed to time-lagged t-SNE set to 50
# output dimension for t-SNE and time-lagged t-SNE set to 2
# perplexity of t-SNE set to 10.000000
# perplexity of time-lagged t-SNE set to 10.000000
# early_exaggeration set to 12.000000
# structure_ID PCA1 PCA2 TICA1 TICA2 tSNE1 tSNE2 tltSNE1 tltSNE2
 6105 -4.483705 4.582036 -0.137659 -1.000749 -8.900209 92.279625 -49.304012 99.752518
 6106 -7.350060 -0.485134 -0.077800 -1.283914 37.816547 -10.460979 -8.500660 28.016994
 6107 3.740102 -12.002655 -0.023620 -0.662346 75.949043 53.496033 -9.681126 28.122047
 6108 -13.308647 -9.205241 -0.342538 -0.420008 28.630404 -60.824657 -17.062668 38.729137
 6109 -9.821979 -1.848408 -0.088062 -0.819799 29.038677 -61.002102 -17.069105 38.745628
 6110 -14.607140 0.169951 0.337044 -0.788897 29.027836 -60.854515 -17.168625 38.757275
 6111 -15.601040 -2.514893 -0.120311 -0.150727 29.283009 -60.688946 -17.555677 38.780182
 6112 -19.993870 -5.055411 -0.176402 -0.406874 28.714409 -60.249706 -17.782330 38.716282
 6113 -20.300661 -4.534643 0.003717 -0.751977 28.697420 -60.533001 -17.899315 38.651211
 6114 -17.772541 -0.835043 -0.067557 -0.423677 28.645271 -59.750835 -18.032162 38.606121
 6115 -4.791947 12.420851 -0.384401 -0.779066 31.540663 -13.897113 -28.034584 14.916811
 6116 16.948318 5.077937 -0.260791 -0.595279 66.853653 -3.904547 -28.060108 14.912766
 6117 14.622142 -19.292479 -0.132181 -0.361140 103.397118 33.737381 -54.653728 24.629650
 6118 7.894548 7.912529 -0.487712 -0.562798 41.627472 -7.116796 -5.842150 25.733839
 6119 16.559462 4.994735 -0.382201 -0.717813 70.622795 27.003441 -5.812253 25.720051
 6120 9.804657 8.345006 -0.614600 -0.568347 26.868715 20.536535 -5.859200 25.794447
 6121 -2.829462 -0.378771 -0.387752 -0.760357 8.850195 92.529663 -6.832279 29.385035
 6122 1.509177 4.020773 -0.430802 -0.777895 8.906284 92.534378 -6.852519 29.358259
 6123 -4.402358 1.106744 -0.541942 -0.453710 8.928714 92.521957 -6.883111 29.304731
 6124 -2.622504 4.473074 -0.580210 -0.316258 9.206093 92.454910 -7.014790 29.090641
 6125 0.540372 4.157856 -0.694544 -0.622456 10.183436 92.140419 -7.270624 28.610151
 6126 -3.100715 3.702908 -0.420076 -0.397543 10.061776 92.155762 -7.319047 28.615471
 6127 -0.848589 3.305452 -0.587704 -0.429388 10.552986 91.956787 -7.554798 28.377060
 6128 1.364021 1.635994 -0.639668 -0.459999 10.855802 91.801056 -7.593715 28.300600
 6129 2.599309 2.815351 -0.361337 -0.405932 11.027513 91.718224 -7.728052 28.007553
 6130 5.495254 1.830393 0.000898 -0.646240 11.243349 91.608643 -7.595856 27.424864
 6131 8.099257 1.920257 0.292341 -0.597867 11.489244 91.465462 -7.527220 27.153099
 6132 10.213866 3.437464 -0.009353 -0.608060 13.753545 53.332355 -2.949288 22.317118
 6133 5.112880 13.119907 0.212302 -0.478252 26.242096 20.905502 -3.091124 22.113806
 6134 7.968207 7.517940 0.246364 -0.083037 26.270658 20.910210 -3.050266 22.063501
 6135 5.371857 8.729085 0.240131 -0.578111 26.540127 20.731256 -3.177023 21.920702
 6136 -7.265522 13.455139 -0.012588 -0.746750 29.341225 -9.778609 -3.382834 21.665993
 6137 -13.959710 16.523897 0.279246 -0.680007 5.590176 -46.290226 17.817940 3.937943
 6138 -5.991962 18.353014 0.197170 -0.477282 11.142153 -13.930121 -4.130999 21.164621
 6139 -10.618200 13.604043 0.074524 -0.582165 29.581516 -9.781422 -4.315820 21.159750
 6140 -6.178624 11.098537 0.635710 -1.093888 30.511881 -9.673184 -5.565753 21.040047
 6141 1.289612 9.473478 0.738833 -1.002234 31.097065 -9.500027 -5.878843 21.011326
 6142 0.265631 12.142425 0.685571 -1.133196 31.305840 -9.710020 -6.744537 21.390804
 6143 2.505413 10.100351 0.788970 -0.560768 32.011913 -8.160864 -6.951885 21.436419
 6144 -4.983337 6.712114 0.528413 -1.243762 32.830738 -8.902928 -7.613638 21.876213
 6145 -1.164324 5.387207 0.435076 -1.398171 32.431282 -8.851081 -7.809351 22.288282
 6146 -8.261207 8.905845 0.404834 -1.127932 32.805019 -8.864862 -7.921919 22.305288
 6147 -0.264198 4.110561 0.422242 -1.129810 32.271225 -8.591469 -7.845898 22.252661
 6148 -3.896725 6.246501 0.449348 -1.308898 32.539101 -8.881551 -7.832316 22.446306
 6149 0.510831 5.487875 0.697420 -1.310823 32.008095 -8.995166 -7.841455 22.940031
 6150 2.954953 3.435571 0.725494 -1.172727 13.609759 89.604294 -7.728026 23.417738
 6151 1.775557 -0.014967 0.188904 -1.243662 13.526033 89.624352 -7.648412 23.652704
 6152 6.204120 0.559733 0.256348 -0.978788 13.970761 89.551476 -7.492849 23.881403
 6153 8.946201 1.527554 0.379413 -1.010310 77.052109 73.597794 -29.292578 -71.208885
 6154 9.062619 -20.356733 0.304874 -1.295061 80.565048 69.277206 -28.172853 -72.409439
 6155 10.373900 -0.835950 0.232286 -1.049893 77.105614 73.558006 -29.474272 -71.128761
 6156 14.581762 -3.270534 0.211835 -0.938629 77.921875 72.723640 -29.702221 -71.877106
 6157 16.208986 -7.567778 0.159592 -1.320602 78.412621 72.260086 -29.676113 -72.100403
 6158 15.118427 -6.034537 0.245637 -1.296584 78.375496 72.311859 -29.851721 -72.207878
 6159 14.658643 -7.332203 0.122316 -1.128105 78.369576 72.226425 -29.709270 -72.183556
 6160 14.835823 -5.192446 0.006034 -1.146563 78.021591 72.360977 -29.250561 -71.928925
 6161 12.940408 -2.632553 0.173921 -1.096028 77.827911 72.631790 -29.125708 -71.812592
 6162 12.504833 -6.139256 0.123154 -0.980263 78.555214 71.824570 -28.757397 -72.161041
 6163 14.654671 -11.771300 0.172302 -0.798555 79.012428 70.889671 -28.644413 -72.296455
 6164 14.670293 -8.001364 0.097041 -1.036436 78.703598 71.346848 -28.471626 -72.366714
 6165 11.619046 -16.765509 0.021709 -1.178292 80.332626 69.421387 -27.952925 -72.581924
 6166 14.154279 -9.087602 0.124974 -0.917681 79.160225 70.193184 -27.294476 -73.142685
 6167 15.828716 -8.869532 0.259706 -0.793367 79.100433 70.221474 -26.937981 -73.403038
 6168 13.127124 -4.946172 0.372616 -0.474597 79.045113 69.937630 -26.579470 -73.665848
 6169 14.912362 -8.497184 0.260784 -0.614590 79.207901 69.966537 -26.474182 -73.742249
 6170 14.217255 -13.496520 0.090148 -0.630510 79.678528 69.743629 -26.371592 -73.824646
 6171 11.240980 -2.883741 0.474163 -0.045889 40.910099 66.670059 -18.130297 -84.944588
 6172 8.622772 -1.647358 0.256177 0.048339 40.899891 66.662643 -18.126301 -84.949486
 6173 7.753204 -1.207769 0.088707 -0.169687 40.910717 66.669579 -18.113453 -84.967850
 6174 10.234117 -4.264885 0.255846 -0.474362 40.942047 66.649742 -17.767195 -85.416489
 6175 2.831706 1.061985 0.238057 -0.301375 5.179643 45.334778 -17.022285 -86.361702
 6176 4.250195 2.096663 -0.184158 -0.416969 5.144969 45.391308 -16.958328 -86.460014
 6177 2.084994 -0.076546 0.025390 -0.978331 5.773896 44.210747 -16.762430 -86.685524
 6178 2.419948 1.354280 -0.034065 -1.117628 5.781439 44.218491 -16.643362 -86.805168
 6179 2.145954 -0.439907 0.113982 -1.115285 5.787928 44.231262 -16.443439 -86.988510
 6180 0.298728 0.323734 -0.123819 -0.719341 5.841700 44.202221 -16.013941 -87.354378
 6181 3.180171 -0.695405 0.236223 -0.652884 7.508795 42.734924 -15.655342 -87.654655
 6182 -1.219076 -2.435810 0.393751 -0.709578 7.522848 42.713467 -15.283046 -87.954079
 6183 -4.301705 -3.417197 0.576640 -0.979869 -37.856270 -11.321097 -15.001241 -88.167175
 6184 -5.430407 -5.361193 0.419876 -1.160467 -37.919735 -11.377584 -14.799419 -88.308762
 6185 -4.908897 -8.796272 0.304732 -0.821865 -39.185558 -12.499025 -14.532657 -88.491829
 6186 -6.577578 -6.208344 0.125267 -1.113522 -39.211643 -12.590714 -13.699523 -89.028435
 6187 -6.252746 -4.480875 0.097786 -0.975443 -39.203236 -12.606884 -13.524848 -89.136963
 6188 -7.708453 -7.137358 0.221159 -0.770590 -40.355518 -14.960287 -12.979765 -89.453148
 6189 -7.133607 -7.924870 0.107144 -0.984041 -40.378250 -15.007668 -12.569709 -89.641083
 6190 -6.926105 -8.879250 0.219709 -0.640387 -40.400208 -15.047706 -12.358801 -89.794479
 6191 -5.551491 -10.342581 0.256729 -0.508265 -40.320530 -14.887693 -12.265930 -89.832733
 6192 -4.736053 -7.115804 0.038811 -0.677476 -40.442177 -15.198076 -12.084810 -89.851265
 6193 -1.828521 -5.841047 0.058645 -0.542644 -40.888817 -16.386820 -11.321769 -90.064232
 6194 -1.524118 -3.991941 -0.046206 -0.540078 -40.961246 -16.576418 -10.988795 -90.151779
 6195 -2.802007 -4.399515 0.154942 -0.807466 -40.942238 -16.530806 -11.015617 -90.146439
 6196 -2.211500 -4.218984 0.005870 -0.627552 -41.039272 -16.819136 -10.695204 -90.174400
 6197 0.278824 -0.896414 0.224062 -0.613755 -41.328533 -17.720808 -10.214859 -90.199486
 6198 -0.658690 -3.089281 0.044003 -0.358957 -41.350159 -17.840008 -9.584136 -90.152908
 6199 -2.919951 -4.184204 -0.228547 -0.651669 -41.315491 -17.736036 -9.787854 -90.170670
 6200 -4.491474 -3.348657 0.053205 -0.183471 -41.389305 -18.023760 -9.449558 -90.126503
 6201 -10.902341 1.953726 -0.292092 -0.159222 -40.886978 -22.916246 -7.331296 -89.823685
 6202 -8.440947 4.091159 -0.312571 -0.259488 -41.019703 -22.926752 -7.056969 -89.895058
 6203 -5.990888 2.602888 -0.291363 -0.037140 -40.537941 -22.089569 -6.793303 -89.893829
 6204 -8.718329 0.142382 -0.394774 -0.179239 -40.595325 -21.944048 -6.687007 -90.067017
 6205 -7.569434 5.328557 -0.472403 -0.030477 -40.507462 -22.173370 -6.493417 -90.066719
 6206 -5.527523 3.963450 -0.378707 0.101380 -41.299915 -22.760162 -5.927920 -89.852402
 6207 -3.542797 5.023378 -0.328554 -0.032130 -41.397736 -22.825722 -5.879673 -89.800171
 6208 -4.439496 -0.849155 -0.365120 0.078257 -42.054321 -21.179743 -6.306502 -89.103745
 6209 -7.730732 -2.449979 -0.310230 0.154557 -41.556969 -20.907400 -6.420444 -88.865715
 6210 -6.547625 -6.496729 -0.310540 0.078938 -41.728504 -20.455444 -6.644165 -88.625687
 6211 -5.207545 -4.159153 -0.250569 -0.192322 -41.913380 -20.579771 -6.697970 -88.650307
 6212 -3.546543 0.153642 -0.231810 -0.087603 -42.355541 -21.142641 -6.631751 -88.034531
 6213 -2.638175 -1.600206 -0.126006 -0.001077 -42.242016 -21.114342 -6.611699 -88.073059
 6214 -5.496078 -2.393297 -0.598153 -0.173676 -42.082710 -20.883101 -6.613747 -88.067375
 6215 -4.253405 -1.294892 -0.543975 -0.166802 -43.977371 -22.324308 -6.526996 -86.995560
 6216 -4.685230 -4.279113 -0.452935 -0.177381 -43.156540 -21.487776 -6.526823 -86.898788
 6217 -4.824731 -0.082329 -0.329373 -0.208243 -44.172062 -22.488222 -6.460270 -84.504112
 6218 -5.657609 1.701005 -0.184189 -0.523897 -44.201473 -22.505379 -6.479183 -84.302734
 6219 -3.533071 0.843043 -0.398159 -0.423719 -44.280342 -22.529947 -6.505454 -84.183128
 6220 -9.227200 2.614738 0.003580 -0.791312 -47.935856 -23.469528 -6.978102 -83.072487
 6221 -8.820954 -0.096724 -0.336497 -0.855309 -56.339806 -45.393299 -7.391145 -82.254448
 6222 -11.329618 -5.251569 0.067954 -0.672308 -41.216942 -50.312210 -7.673301 -81.714531
 6223 -8.494592 -1.427168 0.351029 -0.941609 -42.363369 -51.432632 -7.816092 -81.444656
 6224 -9.938252 -0.623037 0.217276 -0.981169 -42.372654 -51.447960 -7.886982 -81.296265
 6225 -12.851465 -4.657112 0.312965 -1.046650 -40.861782 -50.287834 -8.211350 -80.609718
 6226 -12.322399 -4.706956 0.064421 -0.876398 -40.906139 -50.177101 -8.240460 -80.543915
 6227 -9.025230 -5.921336 0.073459 -0.748697 -40.895847 -50.035564 -8.363613 -80.265167
 6228 -11.717278 -2.183768 0.196025 -1.232417 -40.570267 -50.242764 -8.456419 -80.066116
 6229 -8.577550 -3.284294 -0.066748 -1.020417 -40.204147 -50.293270 -8.460748 -80.060982
 6230 -9.283098 1.737920 -0.129430 -0.895145 -39.896801 -50.300995 -8.545861 -79.880386
 6231 -4.808366 2.243883 -0.151110 -0.736906 2.927727 10.144471 -16.245644 61.743057
 6232 1.357851 10.092773 -0.264266 -0.621954 3.062182 10.096461 -16.106325 61.773159
 6233 0.700224 5.419263 -0.468660 -0.600633 2.967836 10.136069 -15.918013 61.809792
 6234 1.904969 3.867172 -0.274884 -0.522596 2.915362 10.148546 -15.767635 61.839916
 6235 3.708033 -1.475833 -0.315895 -0.679778 1.105931 10.776899 -15.508271 61.891235
 6236 -3.228029 -3.033721 -0.268407 -0.416394 1.043369 10.665812 -15.423374 61.906582
 6237 0.614961 -2.435872 -0.370281 -0.461533 1.048468 10.730865 -15.277591 61.933788
 6238 5.426505 0.670730 -0.641750 -0.279061 1.089200 11.134313 -14.555281 62.070969
 6239 4.747295 -3.715422 -0.719789 -0.342579 70.359924 -47.321693 -13.460949 62.295086
 6240 6.276354 -2.426319 -0.481945 -0.824159 70.129074 -47.444019 -13.304968 62.310169
 6241 6.303369 -3.102678 -0.248759 -0.741023 70.111786 -47.458382 -13.221723 62.323284
 6242 7.961540 -1.794160 -0.100940 -0.665756 70.112427 -47.443775 -13.054664 62.312584
 6243 8.223456 7.109703 -0.421320 -0.517915 68.137451 -45.597969 -12.596606 62.286228
 6244 7.714029 2.963232 -0.218588 -1.143636 68.560364 -46.757805 -12.513926 62.363667
 6245 7.359962 1.030835 -0.337878 -0.999729 68.439949 -46.668800 -12.315804 62.514591
 6246 5.426611 1.221788 -0.387748 -0.738052 68.340393 -46.546059 -11.796680 62.744701
 6247 6.387778 3.681649 -0.535970 -0.890231 67.856857 -45.874016 -11.214064 63.000473
 6248 5.533187 1.960611 -0.574745 -1.010813 66.874199 -45.136921 -10.346917 63.698769
 6249 8.467662 1.774939 -0.555160 -1.113315 66.836845 -45.203060 -10.127883 64.171356
 6250 7.078673 4.315587 -1.101174 -1.164865 66.683311 -45.335827 -10.097550 64.184769
 6251 7.348308 6.685316 -1.191040 -1.153396 66.392105 -45.648613 -10.047175 64.245697
 6252 4.046449 5.184875 -1.084730 -0.709182 66.531052 -45.553886 -9.992805 64.403809
 6253 6.562213 4.897868 -0.832222 -0.956964 66.376274 -45.602886 -9.973013 64.405327
 6254 6.482222 4.966800 -1.098368 -1.171548 66.507050 -45.684608 -9.975329 64.126968
 6255 6.349224 2.591195 -0.564449 -1.044343 66.849754 -44.737362 -9.892751 63.120216
 6256 7.147123 6.999038 -0.851165 -0.686517 67.326538 -43.555042 -9.594041 62.516819
 6257 11.971653 5.023712 -1.066779 -0.966045 67.387444 -43.658508 -9.644814 62.536491
 6258 8.509079 3.148699 -0.574213 -1.036925 66.904114 -44.528034 -9.592334 62.469688
 6259 6.578475 6.708488 -0.498161 -1.261108 66.808441 -43.624050 -9.550701 62.416546
 6260 7.543282 11.485926 -0.698769 -1.483863 66.894989 -42.893017 -8.828676 61.416550
 6261 15.982479 1.009326 -0.213831 -0.773522 73.084152 10.650927 -8.436857 60.922394
 6262 6.754991 7.788279 -0.264266 -1.318853 72.605400 10.096814 -8.218702 60.645393
 6263 11.908022 5.139214 -0.164271 -1.380637 73.044388 10.072413 -7.177750 59.617836
 6264 11.181745 5.213122 -0.093588 -1.176592 73.218063 9.938683 -7.151379 59.600098
 6265 10.428034 6.586152 -0.168337 -1.417817 73.287170 9.830620 -7.042261 59.442924
 6266 11.700402 2.934927 0.048730 -1.189182 74.286713 9.442252 -6.942722 59.306557
 6267 12.871258 -0.148557 -0.382709 -0.965458 74.352913 9.422794 -6.875542 59.189865
 6268 12.721638 5.245822 -0.406150 -0.899513 75.174675 10.361939 -5.891313 56.870502
 6269 12.823296 6.290925 -0.252334 -0.958630 75.179123 10.498041 -5.827249 56.762802
 6270 16.951593 -3.085706 -0.029494 -1.034646 74.756599 13.690572 -5.822092 56.724476
 6271 16.106270 -1.313280 -0.084102 -1.010315 74.745728 13.647197 -5.818226 56.733509
 6272 17.124012 -2.894173 -0.103417 -0.474868 74.773293 13.675536 -5.812828 56.726788
 6273 14.371878 -2.070839 -0.008896 -0.998024 73.868736 13.894709 -5.765953 56.541882
 6274 13.812002 -1.555314 -0.074616 -1.150996 73.377304 14.127089 -5.483355 55.716312
 6275 13.773020 -0.780868 0.102448 -1.047041 72.911934 14.324867 -5.381714 55.437351
 6276 14.875099 3.143319 -0.028880 -0.695700 72.702057 14.398101 -5.308609 55.266254
 6277 2.184514 4.165416 -0.566119 -1.277678 11.324980 -3.055784 -5.065190 54.776699
 6278 10.364104 3.616257 -0.727918 -1.386677 12.376177 -0.149128 -4.900284 54.514446
 6279 8.005842 5.206784 -0.908594 -1.746313 12.137116 -0.694283 18.699032 23.917595
 6280 2.373503 6.776372 -0.875420 -1.822349 11.956867 -1.140733 18.701967 23.903744
 6281 3.671351 11.598487 -1.146545 -1.690286 12.056473 -1.052330 18.704235 23.960539
 6282 0.996289 4.688569 -0.841202 -1.779514 11.861359 -0.935617 18.705677 23.873983
 6283 -6.361695 6.807570 -0.682928 -1.961420 10.695764 -1.486075 18.737946 23.571600
 6284 -1.868245 5.308876 -0.425198 -1.622704 11.742923 -1.615675 18.991930 21.679922
 6285 0.909628 12.498437 -0.813443 -2.160214 12.313333 -1.767289 19.022877 21.488571
 6286 -8.748600 13.039345 -0.610748 -2.339843 9.010162 -17.158911 19.060501 21.204472
 6287 -10.358637 10.060845 -0.462248 -2.072196 8.969730 -17.205124 19.068893 21.099823
 6288 -13.318232 12.683703 -0.431565 -1.572208 7.723717 -23.378538 19.061909 20.993429
 6289 -19.329105 19.330046 -0.819435 -1.065448 7.725529 -23.427589 18.662050 -3.517702
 6290 -16.790218 24.932133 -0.206508 -1.612823 12.410454 -39.836887 18.498707 -3.216151
 6291 -11.131962 26.133318 -0.394426 -1.500662 12.510394 -39.698547 18.506826 -3.109496
 6292 -12.297848 20.805788 -0.665171 -0.987570 12.412536 -39.890854 18.516613 -3.102546
 6293 -5.126546 24.149628 -0.515455 -1.745094 17.441109 -28.284702 18.559994 -1.906574
 6294 -9.805795 17.519342 -0.480127 -1.641613 18.772446 -29.302137 18.528692 -1.661367
 6295 -7.864403 18.629843 -0.552824 -0.985233 18.862028 -29.597170 18.501093 -1.546367
 6296 -13.391723 25.723763 -0.299332 -1.760052 18.676687 -29.058670 18.480871 -1.419978
 6297 -4.953649 20.930233 -0.047874 -0.956642 19.115164 -29.892748 18.590527 -0.381138
 6298 -14.181209 30.248316 0.102309 -1.241455 20.949743 -27.907152 18.834404 -0.107873
 6299 -7.329822 26.760649 -0.560056 -1.582351 23.364134 -27.956034 19.601475 0.663888
 6300 -1.769053 20.845070 -0.545445 -1.158782 23.476967 -27.977020 19.717007 0.810224
 6301 1.064341 14.512001 -0.296528 -0.706649 42.992126 -24.768185 1.967224 25.446932
 6302 -1.710630 10.438261 0.168473 -0.722491 43.259396 -24.575901 2.449969 25.056965
 6303 4.036605 6.094611 0.211276 -1.043850 26.672916 1.564813 2.682247 24.888159
 6304 4.452531 5.826231 -0.034270 -1.614954 26.669992 1.570965 2.782629 24.822479
 6305 -2.855893 13.649628 0.136464 -1.471755 27.033398 -22.155710 2.730654 24.860357
 6306 1.859823 13.312446 0.020490 -0.977457 43.566040 -24.636017 0.975828 26.202250
 6307 -3.992959 8.616158 -0.076741 -1.179278 44.107731 -26.161963 0.971643 26.191999
 6308 -3.293934 11.856144 -0.108494 -1.181398 44.126053 -26.267645 0.818221 26.300697
 6309 7.255258 7.559549 0.198118 -0.604196 44.385967 -24.267633 -0.007064 26.931494
 6310 -4.448194 7.318438 0.261875 -0.833544 44.683029 -27.388792 -0.120467 26.960077
 6311 -7.227108 4.216697 0.168408 -0.984348 44.769970 -27.534666 -0.195471 26.940304
 6312 -2.395152 7.979948 0.158282 -0.813518 44.688404 -27.424372 -0.249475 26.875526
 6313 -12.211261 3.327018 0.378342 -0.720341 57.595798 -52.638748 -1.194295 26.820433
 6314 -13.542777 5.247584 0.274520 -0.812633 -13.560548 -37.806561 -1.385555 26.854153
 6315 -1.943702 16.094778 0.151907 -0.628246 41.982853 -27.068798 -0.517129 28.712561
 6316 -5.096576 18.034864 0.313495 -1.006957 41.806480 -27.033436 -0.483943 28.772383
 6317 0.161596 14.967573 0.091538 -0.961911 41.916000 -25.468918 -0.176994 29.362473
 6318 -0.250687 14.399487 -0.091414 -1.273174 41.772503 -25.431301 -0.047723 29.804485
 6319 4.583746 11.593842 0.150980 -1.304459 9.342148 0.056304 0.045508 30.285093
 6320 6.888647 8.158273 -0.015231 -1.456843 78.871605 -18.025089 0.099794 30.844793
 6321 18.607628 -1.786106 0.401697 -0.788453 72.676262 14.235227 0.125646 31.280420
 6322 10.674292 6.094017 0.539195 -0.890365 79.046440 -18.252058 0.132382 31.961123
 6323 5.673999 6.837741 0.359327 -1.008972 79.283005 -18.051115 0.134592 32.109798
 6324 4.949658 4.286294 0.429994 -0.985766 79.246902 -18.155684 0.135510 32.172054
 6325 9.032612 2.057111 0.337675 -0.974774 79.133942 -18.339462 0.134721 32.163170
 6326 11.756074 1.262730 0.271818 -1.024656 79.083916 -18.571585 0.136466 32.280987
 6327 13.810573 3.262372 0.681482 -0.910676 79.022369 -19.044575 0.140333 32.736412
 6328 13.299991 4.305502 0.425227 -1.517410 78.768539 -21.750792 0.221541 34.326954
 6329 9.535261 6.420252 0.387004 -1.359395 77.884995 -22.467459 0.233974 35.325726
 6330 11.810669 2.527905 0.389043 -1.216618 78.394882 -22.203285 0.153258 35.435169
 6331 9.915644 8.104583 0.067707 -1.335722 77.492882 -22.884644 -1.016741 35.910622
 6332 7.822903 8.584275 -0.174603 -1.305087 77.333687 -23.597324 -1.132594 36.114086
 6333 12.531610 4.885382 0.148309 -1.674817 77.868851 -23.064373 -0.899053 36.239754
 6334 8.772267 7.792632 0.066334 -1.411381 77.423820 -23.540161 -0.620915 36.320744
 6335 11.801518 4.996730 0.141063 -1.343149 78.084610 -22.968719 -0.273610 36.420567
 6336 14.079045 6.463822 0.050801 -1.597700 78.524551 -22.937931 0.172186 36.190186
 6337 11.386360 3.979282 -0.053016 -1.655414 78.028488 -22.829327 0.044150 36.231590
 6338 10.976477 6.089527 0.097422 -1.583177 78.059433 -22.734716 0.137201 35.986691
 6339 16.392868 2.747833 0.320555 -1.483238 78.981834 -22.535954 0.297364 35.628689
 6340 17.429270 1.771711 0.275357 -1.259137 79.050056 -22.590689 0.436559 35.748077
 6341 16.124239 1.811997 0.117515 -1.117992 80.376923 -26.199873 1.713070 35.988731
 6342 17.014055 -0.040869 -0.112119 -0.732619 80.421280 -26.273682 2.062815 36.040695
 6343 14.039563 1.996686 -0.455713 -0.800999 80.483673 -26.453983 2.793098 36.147419
 6344 12.366048 1.685268 -0.234024 -1.058665 80.450089 -26.395475 2.829149 36.197701
